,key,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateposted,tags,longitude,latitude,url
4456,44492000872_163683906@N06_1358d86681,44492000872,skipn42,1358d86681,1875,2,Jordan Pond,1,0,0,2002-07-11 08:35:52,"['water', 'USA', 'pond', 'Acadia', 'Maine', 'National Park', 'rocks', 'Mount Desert', 'United States', 'US']",-68.254581,44.330275,https://www.flickr.com/photos/skipn42/44492000872/
4457,43823673874_163683906@N06_a6aa4f11f6,43823673874,skipn42,a6aa4f11f6,1851,2,Granite,1,0,0,2002-07-11 07:36:03,"['National Park', 'rock', 'USA', 'Acadia', 'Maine', 'Mount Desert', 'United States', 'US']",-68.254581,44.330275,https://www.flickr.com/photos/skipn42/43823673874/
4458,29603825347_163683906@N06_384bce06e6,29603825347,skipn42,384bce06e6,1881,2,Precarious,1,0,0,2002-07-11 07:33:55,"['National Park', 'rock', 'USA', 'Acadia', 'Maine', 'Mount Desert', 'United States', 'US']",-68.254581,44.330275,https://www.flickr.com/photos/skipn42/29603825347/
4459,29603824137_163683906@N06_1405270748,29603824137,skipn42,1405270748,1891,2,View from the top of the Bubble,1,0,0,2002-07-11 07:13:28,"['water', 'rock', 'USA', 'Acadia', 'Maine', 'National Park', 'pond', 'Mount Desert', 'United States', 'US']",-68.254581,44.330275,https://www.flickr.com/photos/skipn42/29603824137/
4460,44541452741_163683906@N06_4309043c89,44541452741,skipn42,4309043c89,1841,2,Mill Pond Reflection,1,0,0,2002-07-10 09:23:29,"['water', 'USA', 'reflection', 'Acadia', 'Maine', 'bridge', 'pond', 'Mount Desert', 'United States', 'US']",-68.335023,44.361877,https://www.flickr.com/photos/skipn42/44541452741/
4461,29603822417_163683906@N06_3d8e5ab547,29603822417,skipn42,3d8e5ab547,1891,2,Pond Life,1,0,0,2002-07-10 09:22:09,"['water', 'USA', 'Acadia', 'Maine', 'bridge', 'pond', 'Mount Desert', 'United States', 'US']",-68.335023,44.361877,https://www.flickr.com/photos/skipn42/29603822417/
4462,44491996872_163683906@N06_dec767c714,44491996872,skipn42,dec767c714,1869,2,Bass Harbor Lighthouse,1,0,0,2002-07-09 15:10:48,"['shoreline', 'USA', 'ocean', 'National Park', 'water', 'Acadia', 'Maine', 'lighthouse', 'rocks', 'Tremont', 'United States', 'US']",-68.337278,44.221805,https://www.flickr.com/photos/skipn42/44491996872/
4463,43823669884_163683906@N06_9a5e344441,43823669884,skipn42,9a5e344441,1870,2,Bridge over Mill Pond,1,0,0,2002-07-08 13:56:54,"['water', 'USA', 'Acadia', 'Maine', 'bridge', 'pond', 'Mount Desert', 'United States', 'US']",-68.335023,44.361877,https://www.flickr.com/photos/skipn42/43823669884/
4464,43823668904_163683906@N06_a17cb15bee,43823668904,skipn42,a17cb15bee,1880,2,Little White House,1,0,0,2002-07-08 13:56:00,"['water', 'USA', 'Acadia', 'Maine', 'bridge', 'pond', 'Mount Desert', 'United States', 'US']",-68.335023,44.361877,https://www.flickr.com/photos/skipn42/43823668904/
4465,30671714358_163683906@N06_c4ed0c4074,30671714358,skipn42,c4ed0c4074,1842,2,The Beehive,1,0,0,2002-07-08 07:36:08,"['water', 'USA', 'Acadia', 'Maine', 'National Park', 'pond', 'Bar Harbor', 'United States', 'US']",-68.183142,44.330702,https://www.flickr.com/photos/skipn42/30671714358/
4466,43632441645_163683906@N06_2e05f7480b,43632441645,skipn42,2e05f7480b,1845,2,Acadia Shoreline,1,0,0,2002-07-07 10:22:14,"['National Park', 'shoreline', 'USA', 'Acadia', 'Maine', 'ocean', 'rocks', 'Bar Harbor', 'United States', 'US']",-68.186284,44.323869,https://www.flickr.com/photos/skipn42/43632441645/
4467,44541446191_163683906@N06_b258b4fa30,44541446191,skipn42,b258b4fa30,1896,2,Footbridge,1,0,0,2002-07-07 06:54:50,"['Acadia', 'Maine', 'USA', 'National Park', 'Bar Harbor', 'United States', 'US']",-68.207195,44.356352,https://www.flickr.com/photos/skipn42/44541446191/
4468,43612138915_45653662@N06_f98cf3f4b4,43612138915,::RodrixParedes::,f98cf3f4b4,1900,2,"Bar Harbor, Maine. 2017",1,0,0,2017-11-18 20:37:52,"['Southwest Harbor', 'Maine', 'Estados Unidos', 'US', 'Rodrigo Paredes', 'Buenos Aires', 'Argentina', 'Ar', 'Ciudad Autónoma de Buenos Aires', 'rodrigoparedes.com', 'www.rodrigoparedes.com', 'Canon', 'Canon EOS 5D Mark IV', '5D', 'Mark IV', 'Canon Eos 6D', '6D', 'Canon Eos 60D', '60D', 'Canon Eos Rebel T1', 'Canon Lens', 'Canon EF 40mm f/2.8 STM', 'Canon EF 50mm f/1.4 USM', 'Canon EF 16-35mm f/2.8L II USM', 'Canon EF 24-105mm f/4L IS USM', 'Canon EF 70-200mm f/2.8L USM', 'Canon EF 100-400mm 1:4.5-5.6 L IS II USM', 'Photoshop', 'Lightroom', 'Adobe']",-68.330775,44.288472,https://www.flickr.com/photos/rodrigoparedes/43612138915/
4469,43800272894_147917016@N07_f97fc22992,43800272894,Debbie Leach 2016,f97fc22992,1856,2,Eagle Lake,1,0,0,2018-09-05 08:18:31,"['Maine', 'Acadia National Park', 'U.S. National Park', 'mountains', 'water', 'landscape', 'trees', 'park', 'lake']",-68.251975,44.37743,https://www.flickr.com/photos/147917016@N07/43800272894/
4470,43603219795_29431037@N05_e4050346bd,43603219795,rellet17,e4050346bd,1865,2,Acadia Milky Way,1,0,0,2018-06-11 22:35:11,"['Acadia National Park', 'Acadia', 'Milky Way', 'stars', 'rock', 'seashore', 'shore', 'coast', 'water', 'Ocean', 'night', 'trees', 'scenic', 'cosmos', 'galaxy', 'wonder', 'beauty', 'nature']",-68.303664,44.23692,https://www.flickr.com/photos/rellet/43603219795/
4471,30591386278_138897391@N03_e73ef4e1a8,30591386278,maps33,e73ef4e1a8,1897,2,IMG_6031,1,0,0,2018-08-15 14:00:59,[],-68.314262,44.302038,https://www.flickr.com/photos/138897391@N03/30591386278/
4472,44459366731_138897391@N03_ff7f93e2f2,44459366731,maps33,ff7f93e2f2,1868,2,IMG_5776,1,0,0,2018-08-14 11:05:59,[],-68.357034,44.353247,https://www.flickr.com/photos/138897391@N03/44459366731/
4473,43741700854_138897391@N03_4e0ed402cf,43741700854,maps33,4e0ed402cf,1899,2,IMG_5801,1,0,0,2018-08-14 14:24:25,[],-68.2359,44.261938,https://www.flickr.com/photos/138897391@N03/43741700854/
4474,29521560807_138897391@N03_f63f48e978,29521560807,maps33,f63f48e978,1841,2,IMG_5802,1,0,0,2018-08-14 14:24:28,[],-68.235878,44.261952,https://www.flickr.com/photos/138897391@N03/29521560807/
4475,43741698154_138897391@N03_b291e1cbc1,43741698154,maps33,b291e1cbc1,1846,2,IMG_5806,1,0,0,2018-08-14 14:34:39,[],-68.235284,44.262494,https://www.flickr.com/photos/138897391@N03/43741698154/
4476,42650638030_138897391@N03_2ca96e0e01,42650638030,maps33,2ca96e0e01,1874,2,IMG_5898,1,0,0,2018-08-14 15:31:51,[],-68.31067,44.304938,https://www.flickr.com/photos/138897391@N03/42650638030/
4477,29521555587_138897391@N03_aaca0e2885,29521555587,maps33,aaca0e2885,1881,2,IMG_5940,1,0,0,2018-08-14 15:46:58,[],-68.305681,44.296486,https://www.flickr.com/photos/138897391@N03/29521555587/
4478,42650636250_138897391@N03_5c9176b4fa,42650636250,maps33,5c9176b4fa,1856,2,IMG_5955,1,0,0,2018-08-15 12:57:21,[],-68.316056,44.303211,https://www.flickr.com/photos/138897391@N03/42650636250/
4479,42650635420_138897391@N03_f404b09bfe,42650635420,maps33,f404b09bfe,1851,2,IMG_5975,1,0,0,2018-08-15 13:13:13,[],-68.316489,44.307286,https://www.flickr.com/photos/138897391@N03/42650635420/
4480,42650634960_138897391@N03_9761390b5a,42650634960,maps33,9761390b5a,1897,2,IMG_5988,1,0,0,2018-08-15 13:43:16,[],-68.312981,44.305686,https://www.flickr.com/photos/138897391@N03/42650634960/
4481,42650634110_138897391@N03_75b0bf17b6,42650634110,maps33,75b0bf17b6,1877,2,IMG_5993,1,0,0,2018-08-15 13:43:19,[],-68.312989,44.305713,https://www.flickr.com/photos/138897391@N03/42650634110/
4482,42650631940_138897391@N03_bfbfba7aca,42650631940,maps33,bfbfba7aca,1900,2,IMG_6023,1,0,0,2018-08-15 13:59:15,[],-68.314331,44.302238,https://www.flickr.com/photos/138897391@N03/42650631940/
4483,42650630750_138897391@N03_6b5e674b29,42650630750,maps33,6b5e674b29,1844,2,IMG_6026,1,0,0,2018-08-15 13:59:41,[],-68.314262,44.3022,https://www.flickr.com/photos/138897391@N03/42650630750/
4484,29521544287_138897391@N03_fe6f316e91,29521544287,maps33,fe6f316e91,1900,2,IMG_6034,1,0,0,2018-08-15 14:01:29,[],-68.3142,44.301963,https://www.flickr.com/photos/138897391@N03/29521544287/
4485,29521536587_138897391@N03_4fd39785e3,29521536587,maps33,4fd39785e3,1883,2,IMG_6083,1,0,0,2018-08-15 16:41:59,[],-68.344367,44.314833,https://www.flickr.com/photos/138897391@N03/29521536587/
4486,44410003792_138897391@N03_ab23812b59,44410003792,maps33,ab23812b59,1859,2,IMG_6090,1,0,0,2018-08-15 16:48:43,[],-68.344323,44.313105,https://www.flickr.com/photos/138897391@N03/44410003792/
4487,42650621520_138897391@N03_05c67af3d6,42650621520,maps33,05c67af3d6,1900,2,IMG_6100,1,0,0,2018-08-15 16:53:05,[],-68.344467,44.312736,https://www.flickr.com/photos/138897391@N03/42650621520/
4488,42650620620_138897391@N03_a3f8f35ed6,42650620620,maps33,a3f8f35ed6,1841,2,IMG_6102,1,0,0,2018-08-15 16:53:10,[],-68.344406,44.312777,https://www.flickr.com/photos/138897391@N03/42650620620/
4489,42650620260_138897391@N03_faf732e02f,42650620260,maps33,faf732e02f,1858,2,IMG_6103,1,0,0,2018-08-15 16:53:19,[],-68.344337,44.312774,https://www.flickr.com/photos/138897391@N03/42650620260/
4490,44459339811_138897391@N03_7ccd395ae9,44459339811,maps33,7ccd395ae9,1891,2,IMG_6120,1,0,0,2018-08-15 16:57:33,[],-68.344331,44.31283,https://www.flickr.com/photos/138897391@N03/44459339811/
4491,30589879858_138897391@N03_30dd26954c,30589879858,maps33,30dd26954c,1842,2,IMG_6136,1,0,0,2018-08-15 16:58:01,[],-68.3443,44.312755,https://www.flickr.com/photos/138897391@N03/30589879858/
4492,44459338041_138897391@N03_fb046187be,44459338041,maps33,fb046187be,1886,2,IMG_6138,1,0,0,2018-08-15 16:58:02,[],-68.344284,44.312747,https://www.flickr.com/photos/138897391@N03/44459338041/
4493,30589878988_138897391@N03_93f0f935cc,30589878988,maps33,93f0f935cc,1872,2,IMG_6158,1,0,0,2018-08-15 17:06:18,[],-68.345117,44.310791,https://www.flickr.com/photos/138897391@N03/30589878988/
4494,30589878448_138897391@N03_2fd4c250ec,30589878448,maps33,2fd4c250ec,1895,2,IMG_6159,1,0,0,2018-08-15 17:06:20,[],-68.34507,44.310755,https://www.flickr.com/photos/138897391@N03/30589878448/
4495,44459336521_138897391@N03_86074cc616,44459336521,maps33,86074cc616,1846,2,IMG_6161,1,0,0,2018-08-15 17:06:23,[],-68.345117,44.310786,https://www.flickr.com/photos/138897391@N03/44459336521/
4496,44459335661_138897391@N03_46bc704389,44459335661,maps33,46bc704389,1841,2,IMG_6162,1,0,0,2018-08-15 17:06:49,[],-68.345031,44.310772,https://www.flickr.com/photos/138897391@N03/44459335661/
4497,44459333951_138897391@N03_3666893291,44459333951,maps33,3666893291,1845,2,IMG_6181,1,0,0,2018-08-15 17:15:05,[],-68.345231,44.310588,https://www.flickr.com/photos/138897391@N03/44459333951/
4498,44459333541_138897391@N03_c0dbf97ab7,44459333541,maps33,c0dbf97ab7,1884,2,IMG_6195,1,0,0,2018-08-15 17:15:23,[],-68.345131,44.310513,https://www.flickr.com/photos/138897391@N03/44459333541/
4499,44459333171_138897391@N03_df3f1fc053,44459333171,maps33,df3f1fc053,1844,2,IMG_6203,1,0,0,2018-08-15 17:15:30,[],-68.345109,44.310505,https://www.flickr.com/photos/138897391@N03/44459333171/
4500,30589874348_138897391@N03_455aca0f08,30589874348,maps33,455aca0f08,1894,2,IMG_6221,1,0,0,2018-08-16 11:44:22,[],-68.36232,44.348091,https://www.flickr.com/photos/138897391@N03/30589874348/
4501,42650607460_138897391@N03_76962309a0,42650607460,maps33,76962309a0,1869,2,IMG_6248,1,0,0,2018-08-16 13:48:24,[],-68.374023,44.341308,https://www.flickr.com/photos/138897391@N03/42650607460/
4502,42650606510_138897391@N03_5e9abddc1d,42650606510,maps33,5e9abddc1d,1869,2,IMG_6257,1,0,0,2018-08-16 13:54:33,[],-68.374084,44.341325,https://www.flickr.com/photos/138897391@N03/42650606510/
4503,30589869278_138897391@N03_e81b037442,30589869278,maps33,e81b037442,1842,2,IMG_6264,1,0,0,2018-08-16 14:55:24,[],-68.37345,44.343658,https://www.flickr.com/photos/138897391@N03/30589869278/
4504,42650603870_138897391@N03_64364bef3a,42650603870,maps33,64364bef3a,1873,2,IMG_6267,1,0,0,2018-08-16 14:55:36,[],-68.373375,44.343705,https://www.flickr.com/photos/138897391@N03/42650603870/
4505,42650602520_138897391@N03_6d5e53c16d,42650602520,maps33,6d5e53c16d,1869,2,IMG_6275,1,0,0,2018-08-16 19:24:18,[],-68.356431,44.352427,https://www.flickr.com/photos/138897391@N03/42650602520/
4506,42650601760_138897391@N03_d142bb566f,42650601760,maps33,d142bb566f,1866,2,IMG_6279,1,0,0,2018-08-17 09:54:35,[],-68.356545,44.35233,https://www.flickr.com/photos/138897391@N03/42650601760/
4507,42650601070_138897391@N03_a68e2fb9fc,42650601070,maps33,a68e2fb9fc,1882,2,IMG_6333,1,0,0,2018-08-17 15:13:18,[],-68.347,44.237647,https://www.flickr.com/photos/138897391@N03/42650601070/
4508,30589862028_138897391@N03_c60048134c,30589862028,maps33,c60048134c,1889,2,IMG_6360,1,0,0,2018-08-17 16:47:57,[],-68.337081,44.361755,https://www.flickr.com/photos/138897391@N03/30589862028/
4509,42650599420_138897391@N03_eb3f1791b6,42650599420,maps33,eb3f1791b6,1891,2,IMG_6363,1,0,0,2018-08-17 16:49:20,[],-68.33735,44.361794,https://www.flickr.com/photos/138897391@N03/42650599420/
4510,43549900225_138897391@N03_4eef71ed48,43549900225,maps33,4eef71ed48,1896,2,IMG_6379,1,0,0,2018-08-17 17:09:47,[],-68.334573,44.362177,https://www.flickr.com/photos/138897391@N03/43549900225/
4511,42650596920_138897391@N03_9280166db8,42650596920,maps33,9280166db8,1859,2,IMG_6385,1,0,0,2018-08-17 19:04:26,[],-68.356378,44.352069,https://www.flickr.com/photos/138897391@N03/42650596920/
4512,42650596290_138897391@N03_16973b5361,42650596290,maps33,16973b5361,1872,2,IMG_6392,1,0,0,2018-08-17 19:05:43,[],-68.356178,44.352275,https://www.flickr.com/photos/138897391@N03/42650596290/
4513,42650596010_138897391@N03_de1dc2b6ea,42650596010,maps33,de1dc2b6ea,1845,2,IMG_6394,1,0,0,2018-08-17 19:05:46,[],-68.356117,44.352291,https://www.flickr.com/photos/138897391@N03/42650596010/
4514,43549897325_138897391@N03_d4874d97cb,43549897325,maps33,d4874d97cb,1860,2,IMG_5539,1,0,0,2018-08-11 18:25:17,[],-68.356562,44.352211,https://www.flickr.com/photos/138897391@N03/43549897325/
4515,30589853758_138897391@N03_d91db1bc2c,30589853758,maps33,d91db1bc2c,1876,2,IMG_5540,1,0,0,2018-08-11 20:06:45,[],-68.204003,44.387838,https://www.flickr.com/photos/138897391@N03/30589853758/
4516,43549895955_138897391@N03_6ab23a8ccb,43549895955,maps33,6ab23a8ccb,1866,2,IMG_5577,1,0,0,2018-08-12 12:19:51,[],-68.191795,44.375105,https://www.flickr.com/photos/138897391@N03/43549895955/
4517,43549895405_138897391@N03_77b4c9d4ea,43549895405,maps33,77b4c9d4ea,1853,2,IMG_5579,1,0,0,2018-08-12 12:21:16,[],-68.191903,44.375041,https://www.flickr.com/photos/138897391@N03/43549895405/
4518,30589848948_138897391@N03_ace3965e57,30589848948,maps33,ace3965e57,1898,2,IMG_5585,1,0,0,2018-08-12 13:10:31,[],-68.188592,44.320672,https://www.flickr.com/photos/138897391@N03/30589848948/
4519,43549894525_138897391@N03_7cd20c450e,43549894525,maps33,7cd20c450e,1874,2,IMG_5589,1,0,0,2018-08-12 13:42:07,[],-68.196517,44.314186,https://www.flickr.com/photos/138897391@N03/43549894525/
4520,30589837738_138897391@N03_db145e3b33,30589837738,maps33,db145e3b33,1898,2,IMG_5603,1,0,0,2018-08-12 14:00:48,[],-68.215173,44.297313,https://www.flickr.com/photos/138897391@N03/30589837738/
4521,44459306071_138897391@N03_f52cf4a000,44459306071,maps33,f52cf4a000,1874,2,IMG_5610,1,0,0,2018-08-12 14:59:33,[],-68.325675,44.280522,https://www.flickr.com/photos/138897391@N03/44459306071/
4522,44459305291_138897391@N03_2d0e374d82,44459305291,maps33,2d0e374d82,1852,2,IMG_5617,1,0,0,2018-08-12 17:30:13,[],-68.337342,44.221925,https://www.flickr.com/photos/138897391@N03/44459305291/
4523,44459305141_138897391@N03_3903927e4e,44459305141,maps33,3903927e4e,1899,2,IMG_5618,1,0,0,2018-08-12 17:30:26,[],-68.337356,44.221911,https://www.flickr.com/photos/138897391@N03/44459305141/
4524,44459304771_138897391@N03_0eef7493e8,44459304771,maps33,0eef7493e8,1889,2,IMG_5628,1,0,0,2018-08-12 19:20:57,[],-68.356278,44.352188,https://www.flickr.com/photos/138897391@N03/44459304771/
4525,43741632484_138897391@N03_114f7f8be1,43741632484,maps33,114f7f8be1,1867,2,IMG_5630,1,0,0,2018-08-12 19:28:36,[],-68.356414,44.352119,https://www.flickr.com/photos/138897391@N03/43741632484/
4526,43741631944_138897391@N03_4eb2572453,43741631944,maps33,4eb2572453,1864,2,IMG_5631,1,0,0,2018-08-12 19:28:45,[],-68.356445,44.352133,https://www.flickr.com/photos/138897391@N03/43741631944/
4527,44459303591_138897391@N03_6974f7ff23,44459303591,maps33,6974f7ff23,1857,2,IMG_5633,1,0,0,2018-08-12 19:31:54,[],-68.356048,44.352352,https://www.flickr.com/photos/138897391@N03/44459303591/
4528,44459301941_138897391@N03_806ec1989f,44459301941,maps33,806ec1989f,1882,2,IMG_5655,1,0,0,2018-08-13 12:24:05,[],-68.30507,44.322933,https://www.flickr.com/photos/138897391@N03/44459301941/
4529,43741624894_138897391@N03_84c4496b41,43741624894,maps33,84c4496b41,1894,2,IMG_5684,1,0,0,2018-08-13 12:28:42,[],-68.306153,44.31848,https://www.flickr.com/photos/138897391@N03/43741624894/
4530,43741622234_138897391@N03_e65e42ceea,43741622234,maps33,e65e42ceea,1879,2,IMG_5701,1,0,0,2018-08-13 13:24:25,[],-68.288881,44.293541,https://www.flickr.com/photos/138897391@N03/43741622234/
4531,44459300411_138897391@N03_752c28e3eb,44459300411,maps33,752c28e3eb,1889,2,IMG_5703,1,0,0,2018-08-13 13:28:12,[],-68.289131,44.293705,https://www.flickr.com/photos/138897391@N03/44459300411/
4532,43741621594_138897391@N03_0df20703eb,43741621594,maps33,0df20703eb,1895,2,IMG_5705,1,0,0,2018-08-13 13:29:01,[],-68.289025,44.293636,https://www.flickr.com/photos/138897391@N03/43741621594/
4533,44459299961_138897391@N03_85cc8525b2,44459299961,maps33,85cc8525b2,1853,2,IMG_5717,1,0,0,2018-08-13 13:32:30,[],-68.289109,44.293788,https://www.flickr.com/photos/138897391@N03/44459299961/
4534,43741620814_138897391@N03_351016d29c,43741620814,maps33,351016d29c,1896,2,IMG_5718,1,0,0,2018-08-13 13:32:43,[],-68.288942,44.293738,https://www.flickr.com/photos/138897391@N03/43741620814/
4535,44459299541_138897391@N03_5e2ebbce8f,44459299541,maps33,5e2ebbce8f,1860,2,IMG_5719,1,0,0,2018-08-13 13:32:58,[],-68.288912,44.293861,https://www.flickr.com/photos/138897391@N03/44459299541/
4536,42650563530_138897391@N03_46e5346bb5,42650563530,maps33,46e5346bb5,1876,2,IMG_5720,1,0,0,2018-08-13 13:33:06,[],-68.288895,44.293888,https://www.flickr.com/photos/138897391@N03/42650563530/
4537,44459298881_138897391@N03_ce3636bc4d,44459298881,maps33,ce3636bc4d,1853,2,IMG_5721,1,0,0,2018-08-13 13:33:14,[],-68.288842,44.293847,https://www.flickr.com/photos/138897391@N03/44459298881/
4538,42650562510_138897391@N03_80d7a8cc13,42650562510,maps33,80d7a8cc13,1847,2,IMG_5722,1,0,0,2018-08-13 13:33:36,[],-68.288834,44.293775,https://www.flickr.com/photos/138897391@N03/42650562510/
4539,43549876215_138897391@N03_8af8f56955,43549876215,maps33,8af8f56955,1855,2,IMG_5723,1,0,0,2018-08-13 13:33:39,[],-68.28885,44.293766,https://www.flickr.com/photos/138897391@N03/43549876215/
4540,42650553420_138897391@N03_803f668ed9,42650553420,maps33,803f668ed9,1893,2,IMG_E5779,1,0,0,2018-08-14 13:08:37,[],-68.284287,44.295066,https://www.flickr.com/photos/138897391@N03/42650553420/
4541,44409951312_138897391@N03_135131e2de,44409951312,maps33,135131e2de,1889,2,IMG_E6220,1,0,0,2018-08-16 11:44:16,[],-68.362328,44.34813,https://www.flickr.com/photos/138897391@N03/44409951312/
4542,43549858025_138897391@N03_29d1476d38,43549858025,maps33,29d1476d38,1888,2,IMG_E6278,1,0,0,2018-08-16 21:02:36,[],-68.204895,44.391125,https://www.flickr.com/photos/138897391@N03/43549858025/
4543,43550056385_13969659@N04_06c8bdca75,43550056385,CapoDave,06c8bdca75,1882,2,Bass Harbor Light Maine,1,0,0,2018-08-23 08:26:38,[],-68.336595,44.221877,https://www.flickr.com/photos/13969659@N04/43550056385/
4544,44436412781_138897391@N03_780ba3d916,44436412781,maps33,780ba3d916,1885,2,IMG_5616,1,0,0,2018-08-12 17:30:10,[],-68.337325,44.221925,https://www.flickr.com/photos/138897391@N03/44436412781/
4545,44386506662_138897391@N03_0070e08bff,44386506662,maps33,0070e08bff,1899,2,IMG_5621,1,0,0,2018-08-12 17:45:16,[],-68.357462,44.250272,https://www.flickr.com/photos/138897391@N03/44386506662/
4546,44386504862_138897391@N03_9ebe387c35,44386504862,maps33,9ebe387c35,1882,2,IMG_5629,1,0,0,2018-08-12 19:28:23,[],-68.356231,44.352222,https://www.flickr.com/photos/138897391@N03/44386504862/
4547,44386502272_138897391@N03_f42ac35a69,44386502272,maps33,f42ac35a69,1863,2,IMG_5636,1,0,0,2018-08-12 19:33:59,[],-68.356139,44.352347,https://www.flickr.com/photos/138897391@N03/44386502272/
4548,44386501342_138897391@N03_f8abe4002d,44386501342,maps33,f8abe4002d,1894,2,IMG_5637,1,0,0,2018-08-12 19:34:18,[],-68.355942,44.352366,https://www.flickr.com/photos/138897391@N03/44386501342/
4549,44386500902_138897391@N03_51e372171c,44386500902,maps33,51e372171c,1863,2,IMG_5639,1,0,0,2018-08-12 19:37:13,[],-68.356056,44.352177,https://www.flickr.com/photos/138897391@N03/44386500902/
4550,30567485788_138897391@N03_1b6be2554f,30567485788,maps33,1b6be2554f,1880,2,IMG_5656,1,0,0,2018-08-13 12:24:12,[],-68.305139,44.322402,https://www.flickr.com/photos/138897391@N03/30567485788/
4551,44436406121_138897391@N03_7672579c6a,44436406121,maps33,7672579c6a,1887,2,IMG_5658,1,0,0,2018-08-13 12:24:14,[],-68.305153,44.322236,https://www.flickr.com/photos/138897391@N03/44436406121/
4552,30567476858_138897391@N03_521f2634a0,30567476858,maps33,521f2634a0,1853,2,IMG_5672,1,0,0,2018-08-13 12:24:31,[],-68.305748,44.3209,https://www.flickr.com/photos/138897391@N03/30567476858/
4553,30567476228_138897391@N03_cb059f5c5d,30567476228,maps33,cb059f5c5d,1899,2,IMG_5673,1,0,0,2018-08-13 12:24:32,[],-68.305795,44.320825,https://www.flickr.com/photos/138897391@N03/30567476228/
4554,44436398511_138897391@N03_41ff65ca9b,44436398511,maps33,41ff65ca9b,1870,2,IMG_5674,1,0,0,2018-08-13 12:24:33,[],-68.305831,44.320738,https://www.flickr.com/photos/138897391@N03/44436398511/
4555,30567474688_138897391@N03_477a70197d,30567474688,maps33,477a70197d,1844,2,IMG_5676,1,0,0,2018-08-13 12:24:36,[],-68.305917,44.32048,https://www.flickr.com/photos/138897391@N03/30567474688/
4556,44436396531_138897391@N03_bf82e44474,44436396531,maps33,bf82e44474,1864,2,IMG_5677,1,0,0,2018-08-13 12:26:06,[],-68.306106,44.3185,https://www.flickr.com/photos/138897391@N03/44436396531/
4557,42626707950_138897391@N03_7fa87848e4,42626707950,maps33,7fa87848e4,1857,2,IMG_5692,1,0,0,2018-08-13 12:44:33,[],-68.30237,44.300625,https://www.flickr.com/photos/138897391@N03/42626707950/
4558,42626706360_138897391@N03_5b1decc70b,42626706360,maps33,5b1decc70b,1872,2,IMG_5694,1,0,0,2018-08-13 12:59:04,[],-68.285278,44.294636,https://www.flickr.com/photos/138897391@N03/42626706360/
4559,42626705870_138897391@N03_a30f0a764a,42626705870,maps33,a30f0a764a,1882,2,IMG_5695,1,0,0,2018-08-13 12:59:09,[],-68.285309,44.294616,https://www.flickr.com/photos/138897391@N03/42626705870/
4560,42626705500_138897391@N03_74bb6c96e9,42626705500,maps33,74bb6c96e9,1852,2,IMG_5696,1,0,0,2018-08-13 12:59:11,[],-68.2853,44.294619,https://www.flickr.com/photos/138897391@N03/42626705500/
4561,43718633544_138897391@N03_a0386ebe5c,43718633544,maps33,a0386ebe5c,1886,2,IMG_5704,1,0,0,2018-08-13 13:28:55,[],-68.289209,44.293777,https://www.flickr.com/photos/138897391@N03/43718633544/
4562,43527010435_138897391@N03_60632a6272,43527010435,maps33,60632a6272,1899,2,IMG_5707,1,0,0,2018-08-13 13:29:12,[],-68.288873,44.293697,https://www.flickr.com/photos/138897391@N03/43527010435/
4563,43718632264_138897391@N03_0f65b6fa5f,43718632264,maps33,0f65b6fa5f,1885,2,IMG_5708,1,0,0,2018-08-13 13:29:19,[],-68.288803,44.293683,https://www.flickr.com/photos/138897391@N03/43718632264/
4564,43527009345_138897391@N03_dbaf07c59d,43527009345,maps33,dbaf07c59d,1879,2,IMG_5709,1,0,0,2018-08-13 13:29:24,[],-68.288742,44.293663,https://www.flickr.com/photos/138897391@N03/43527009345/
4565,43527008355_138897391@N03_0cb95e11b2,43527008355,maps33,0cb95e11b2,1842,2,IMG_5638,1,0,0,2018-08-12 19:37:05,[],-68.356073,44.352177,https://www.flickr.com/photos/138897391@N03/43527008355/
4566,43527005015_138897391@N03_66bf826b9b,43527005015,maps33,66bf826b9b,1858,2,IMG_5710,1,0,0,2018-08-13 13:29:32,[],-68.288712,44.293677,https://www.flickr.com/photos/138897391@N03/43527005015/
4567,29493840747_31910500@N04_71d1e9a124,29493840747,JurassicParkCamera,71d1e9a124,1885,2,"Jordan Pond, Acadia N.P.",1,0,0,2018-09-02 15:33:36,"['large format', '8x10', 'film', 'black-and-white', '14in.', 'kodak commercial ektar', 'analogue', 'kodak tri-x 320', 'acadia']",-68.252713,44.323972,https://www.flickr.com/photos/olegmoiseyenko/29493840747/
4568,43522542665_31397006@N00_2a15501076,43522542665,Apuch,2a15501076,1847,2,IMG_5383,1,0,0,2018-08-14 15:29:05,[],-68.326125,44.280108,https://www.flickr.com/photos/apuch/43522542665/
4569,42622087620_31397006@N00_d7a99c7492,42622087620,Apuch,d7a99c7492,1891,2,IMG_5362,1,0,0,2018-08-13 13:42:08,[],-68.205475,44.391158,https://www.flickr.com/photos/apuch/42622087620/
4570,44431833051_31397006@N00_105cd24452,44431833051,Apuch,105cd24452,1879,2,IMG_5378,1,0,0,2018-08-13 17:04:12,[],-68.343575,44.236758,https://www.flickr.com/photos/apuch/44431833051/
